Variable,Index,Value
branch_status,"(5, 437)",1
branch_status,"(5, 438)",1
branch_status,"(5, 439)",1
branch_status,"(5, 440)",1
branch_status,"(5, 441)",1
branch_status,"(5, 442)",1
branch_status,"(5, 443)",1
branch_status,"(5, 444)",1
branch_status,"(5, 445)",1
branch_status,"(5, 446)",1
branch_status,"(5, 447)",1
branch_status,"(5, 448)",1
branch_status,"(5, 449)",1
branch_status,"(5, 450)",1
branch_status,"(5, 451)",1
branch_status,"(5, 452)",1
branch_status,"(5, 453)",1
branch_status,"(5, 454)",1
branch_status,"(5, 455)",1
branch_status,"(5, 456)",1
branch_status,"(5, 457)",1
branch_status,"(5, 458)",1
branch_status,"(5, 459)",1
branch_status,"(5, 460)",1
branch_status,"(5, 461)",1
branch_status,"(5, 462)",1
branch_status,"(5, 463)",1
branch_status,"(5, 464)",1
branch_status,"(5, 465)",1
branch_status,"(5, 466)",1
branch_status,"(5, 467)",1
branch_status,"(5, 468)",1
branch_status,"(5, 469)",1
branch_status,"(5, 470)",1
branch_status,"(5, 471)",1
branch_status,"(5, 472)",1
branch_status,"(5, 473)",1
branch_status,"(5, 474)",1
branch_status,"(5, 475)",1
branch_status,"(5, 476)",1
branch_status,"(5, 477)",1
branch_status,"(5, 478)",1
branch_status,"(5, 479)",1
branch_status,"(5, 480)",1
branch_status,"(5, 481)",1
branch_status,"(5, 482)",1
branch_status,"(5, 483)",1
branch_status,"(5, 484)",1
branch_status,"(5, 485)",1
branch_status,"(5, 486)",1
branch_status,"(5, 487)",1
branch_status,"(5, 488)",1
branch_status,"(5, 489)",1
branch_status,"(5, 490)",1
branch_status,"(5, 491)",1
branch_status,"(5, 492)",1
branch_status,"(5, 493)",1
branch_status,"(5, 494)",1
branch_status,"(5, 495)",1
branch_status,"(5, 496)",1
branch_status,"(5, 497)",1
branch_status,"(5, 498)",1
branch_status,"(5, 499)",1
branch_status,"(5, 500)",1
branch_status,"(5, 501)",1
branch_status,"(5, 502)",1
branch_status,"(5, 503)",1
branch_status,"(5, 504)",1
branch_status,"(5, 505)",1
branch_status,"(5, 506)",1
branch_status,"(5, 507)",1
branch_status,"(5, 508)",1
branch_status,"(5, 509)",1
branch_status,"(5, 510)",1
branch_status,"(5, 511)",1
branch_status,"(5, 512)",1
branch_status,"(5, 513)",1
branch_status,"(5, 514)",1
branch_status,"(5, 515)",1
branch_status,"(5, 516)",1
branch_status,"(5, 517)",1
branch_status,"(5, 518)",1
branch_status,"(5, 519)",1
branch_status,"(5, 520)",1
branch_status,"(5, 521)",1
branch_status,"(5, 522)",1
branch_status,"(5, 523)",1
branch_status,"(5, 524)",1
branch_status,"(5, 525)",1
branch_status,"(5, 526)",1
branch_status,"(5, 527)",1
branch_status,"(5, 528)",1
branch_status,"(5, 529)",1
branch_status,"(5, 530)",1
branch_status,"(5, 531)",1
branch_status,"(5, 532)",1
branch_status,"(5, 533)",1
branch_status,"(5, 534)",1
branch_status,"(5, 535)",1
branch_status,"(5, 536)",1
branch_status,"(5, 537)",1
branch_status,"(5, 538)",1
branch_status,"(5, 539)",1
branch_status,"(5, 540)",1
branch_status,"(5, 541)",1
branch_status,"(5, 542)",1
branch_status,"(5, 543)",1
branch_status,"(5, 544)",1
branch_status,"(5, 545)",1
branch_status,"(5, 546)",1
branch_status,"(5, 547)",1
branch_status,"(5, 548)",1
branch_status,"(5, 549)",1
branch_status,"(5, 550)",1
branch_status,"(5, 551)",1
branch_status,"(5, 552)",1
branch_status,"(5, 553)",1
branch_status,"(5, 554)",1
branch_status,"(5, 555)",1
branch_status,"(5, 556)",1
branch_status,"(5, 557)",1
branch_status,"(5, 558)",1
branch_status,"(5, 559)",1
branch_status,"(5, 560)",1
branch_status,"(5, 561)",1
branch_status,"(5, 562)",1
branch_status,"(5, 563)",1
branch_status,"(5, 564)",1
branch_status,"(5, 565)",1
branch_status,"(5, 566)",1
branch_status,"(5, 567)",1
branch_status,"(5, 568)",1
branch_status,"(5, 569)",1
branch_status,"(5, 570)",1
branch_status,"(5, 571)",1
branch_status,"(5, 572)",1
branch_status,"(5, 573)",1
branch_status,"(5, 574)",1
branch_status,"(5, 575)",1
branch_status,"(5, 576)",1
branch_status,"(5, 577)",1
branch_status,"(5, 578)",1
branch_status,"(5, 579)",1
branch_status,"(5, 580)",1
branch_status,"(5, 581)",1
branch_status,"(5, 582)",1
branch_status,"(5, 583)",1
branch_status,"(5, 584)",1
branch_status,"(5, 585)",1
branch_status,"(5, 586)",1
branch_status,"(5, 587)",1
branch_status,"(5, 588)",1
branch_status,"(5, 589)",1
branch_status,"(5, 590)",1
branch_status,"(5, 591)",1
branch_status,"(5, 592)",1
branch_status,"(5, 593)",1
branch_status,"(5, 594)",1
branch_status,"(5, 595)",1
branch_status,"(5, 596)",1
branch_status,"(5, 597)",1
branch_status,"(5, 598)",1
branch_status,"(5, 599)",1
branch_status,"(5, 600)",1
branch_status,"(5, 601)",1
branch_status,"(5, 602)",1
branch_status,"(5, 603)",1
branch_status,"(5, 604)",1
branch_status,"(5, 605)",1
branch_status,"(5, 606)",1
branch_status,"(5, 607)",1
branch_status,"(5, 608)",1
branch_status,"(5, 609)",1
branch_status,"(5, 610)",1
branch_status,"(5, 611)",1
branch_status,"(5, 612)",1
branch_status,"(5, 613)",1
branch_status,"(5, 614)",1
branch_status,"(5, 615)",1
branch_status,"(5, 616)",1
branch_status,"(5, 617)",1
branch_status,"(5, 618)",1
branch_status,"(5, 619)",1
branch_status,"(5, 620)",1
branch_status,"(5, 621)",1
branch_status,"(5, 622)",1
branch_status,"(5, 623)",1
branch_status,"(5, 624)",1
branch_status,"(5, 625)",1
branch_status,"(5, 626)",1
branch_status,"(5, 627)",1
branch_status,"(5, 628)",1
branch_status,"(5, 629)",1
branch_status,"(5, 630)",1
branch_status,"(5, 631)",1
branch_status,"(5, 632)",1
branch_status,"(5, 633)",1
branch_status,"(5, 634)",1
branch_status,"(5, 635)",1
branch_status,"(5, 636)",1
branch_status,"(5, 637)",1
branch_status,"(5, 638)",1
branch_status,"(5, 639)",1
branch_status,"(5, 640)",1
branch_status,"(5, 641)",1
branch_status,"(5, 642)",1
branch_status,"(5, 643)",1
branch_status,"(5, 644)",1
branch_status,"(5, 645)",1
branch_status,"(5, 646)",1
branch_status,"(5, 647)",1
branch_status,"(5, 648)",1
branch_status,"(5, 649)",1
branch_status,"(5, 650)",1
branch_status,"(5, 651)",1
branch_status,"(5, 652)",1
branch_status,"(5, 653)",1
branch_status,"(5, 654)",1
branch_status,"(5, 655)",1
branch_status,"(5, 656)",1
branch_status,"(5, 657)",1
branch_status,"(5, 658)",1
branch_status,"(5, 659)",1
branch_status,"(5, 660)",1
branch_status,"(5, 661)",1
branch_status,"(5, 662)",1
branch_status,"(5, 663)",1
branch_status,"(5, 664)",1
branch_status,"(5, 665)",1
branch_status,"(5, 666)",1
branch_status,"(5, 667)",1
branch_status,"(5, 668)",1
branch_status,"(5, 669)",1
branch_status,"(5, 670)",1
branch_status,"(5, 671)",1
branch_status,"(5, 672)",1
branch_status,"(5, 673)",1
branch_status,"(5, 674)",1
branch_status,"(5, 675)",1
branch_status,"(5, 676)",1
branch_status,"(5, 677)",1
branch_status,"(5, 678)",1
branch_status,"(5, 679)",1
branch_status,"(5, 680)",1
branch_status,"(5, 681)",1
branch_status,"(5, 682)",1
branch_status,"(5, 683)",1
branch_status,"(5, 684)",1
branch_status,"(5, 685)",1
branch_status,"(5, 686)",1
branch_status,"(5, 687)",1
branch_status,"(5, 688)",1
branch_status,"(5, 689)",1
branch_status,"(5, 690)",1
branch_status,"(5, 691)",1
branch_status,"(5, 692)",1
branch_status,"(5, 693)",1
branch_status,"(5, 694)",1
branch_status,"(5, 695)",1
branch_status,"(5, 696)",1
branch_status,"(5, 697)",1
branch_status,"(5, 698)",1
branch_status,"(5, 699)",1
branch_status,"(5, 700)",1
branch_status,"(5, 701)",1
branch_status,"(5, 702)",1
branch_status,"(5, 703)",1
branch_status,"(5, 704)",1
branch_status,"(5, 705)",1
branch_status,"(5, 706)",1
branch_status,"(5, 707)",1
branch_status,"(5, 708)",1
branch_status,"(5, 709)",1
branch_status,"(5, 710)",1
branch_status,"(5, 711)",1
branch_status,"(5, 712)",1
branch_status,"(5, 713)",1
branch_status,"(5, 714)",1
branch_status,"(5, 715)",1
branch_status,"(5, 716)",1
branch_status,"(5, 717)",1
branch_status,"(5, 718)",1
branch_status,"(5, 719)",1
branch_status,"(5, 720)",1
branch_status,"(6, 1)",1
branch_status,"(6, 2)",1
branch_status,"(6, 3)",1
branch_status,"(6, 4)",1
branch_status,"(6, 5)",1
branch_status,"(6, 6)",1
branch_status,"(6, 7)",1
branch_status,"(6, 8)",1
branch_status,"(6, 9)",1
branch_status,"(6, 10)",1
branch_status,"(6, 11)",1
branch_status,"(6, 12)",1
branch_status,"(6, 13)",1
branch_status,"(6, 14)",1
branch_status,"(6, 15)",1
branch_status,"(6, 16)",1
branch_status,"(6, 17)",1
branch_status,"(6, 18)",1
branch_status,"(6, 19)",1
branch_status,"(6, 20)",1
branch_status,"(6, 21)",1
branch_status,"(6, 22)",1
branch_status,"(6, 23)",1
branch_status,"(6, 24)",1
branch_status,"(6, 25)",1
branch_status,"(6, 26)",1
branch_status,"(6, 27)",1
branch_status,"(6, 28)",1
branch_status,"(6, 29)",1
branch_status,"(6, 30)",1
branch_status,"(6, 31)",1
branch_status,"(6, 32)",1
branch_status,"(6, 33)",1
branch_status,"(6, 34)",1
branch_status,"(6, 35)",1
branch_status,"(6, 36)",1
branch_status,"(6, 37)",1
branch_status,"(6, 38)",1
branch_status,"(6, 39)",1
branch_status,"(6, 40)",1
branch_status,"(6, 41)",1
branch_status,"(6, 42)",1
branch_status,"(6, 43)",1
branch_status,"(6, 44)",1
branch_status,"(6, 45)",1
branch_status,"(6, 46)",1
branch_status,"(6, 47)",1
branch_status,"(6, 48)",1
branch_status,"(6, 49)",1
branch_status,"(6, 50)",1
branch_status,"(6, 51)",1
branch_status,"(6, 52)",1
branch_status,"(6, 53)",1
branch_status,"(6, 54)",1
branch_status,"(6, 55)",1
branch_status,"(6, 56)",1
branch_status,"(6, 57)",1
branch_status,"(6, 58)",1
branch_status,"(6, 59)",1
branch_status,"(6, 60)",1
branch_status,"(6, 61)",1
branch_status,"(6, 62)",1
branch_status,"(6, 63)",1
branch_status,"(6, 64)",1
branch_status,"(6, 65)",1
branch_status,"(6, 66)",1
branch_status,"(6, 67)",1
branch_status,"(6, 68)",1
branch_status,"(6, 69)",1
branch_status,"(6, 70)",1
branch_status,"(6, 71)",1
branch_status,"(6, 72)",1
branch_status,"(6, 73)",1
branch_status,"(6, 74)",1
branch_status,"(6, 75)",1
branch_status,"(6, 76)",1
branch_status,"(6, 77)",1
branch_status,"(6, 78)",1
branch_status,"(6, 79)",1
branch_status,"(6, 80)",1
branch_status,"(6, 81)",1
branch_status,"(6, 82)",1
branch_status,"(6, 83)",1
branch_status,"(6, 84)",1
branch_status,"(6, 85)",1
branch_status,"(6, 86)",1
branch_status,"(6, 87)",1
branch_status,"(6, 88)",1
branch_status,"(6, 89)",1
branch_status,"(6, 90)",1
branch_status,"(6, 91)",1
branch_status,"(6, 92)",1
branch_status,"(6, 93)",1
branch_status,"(6, 94)",1
branch_status,"(6, 95)",1
branch_status,"(6, 96)",1
branch_status,"(6, 97)",1
branch_status,"(6, 98)",1
branch_status,"(6, 99)",1
branch_status,"(6, 100)",1
branch_status,"(6, 101)",1
branch_status,"(6, 102)",1
branch_status,"(6, 103)",1
branch_status,"(6, 104)",1
branch_status,"(6, 105)",1
branch_status,"(6, 106)",1
branch_status,"(6, 107)",1
branch_status,"(6, 108)",1
branch_status,"(6, 109)",1
branch_status,"(6, 110)",1
branch_status,"(6, 111)",1
branch_status,"(6, 112)",1
branch_status,"(6, 113)",1
branch_status,"(6, 114)",1
branch_status,"(6, 115)",1
branch_status,"(6, 116)",1
branch_status,"(6, 117)",1
branch_status,"(6, 118)",1
branch_status,"(6, 119)",1
branch_status,"(6, 120)",1
branch_status,"(6, 121)",1
branch_status,"(6, 122)",1
branch_status,"(6, 123)",1
branch_status,"(6, 124)",1
branch_status,"(6, 125)",1
branch_status,"(6, 126)",1
branch_status,"(6, 127)",1
branch_status,"(6, 128)",1
branch_status,"(6, 129)",1
branch_status,"(6, 130)",1
branch_status,"(6, 131)",1
branch_status,"(6, 132)",1
branch_status,"(6, 133)",1
branch_status,"(6, 134)",1
branch_status,"(6, 135)",1
branch_status,"(6, 136)",1
branch_status,"(6, 137)",1
branch_status,"(6, 138)",1
branch_status,"(6, 139)",1
branch_status,"(6, 140)",1
branch_status,"(6, 141)",1
branch_status,"(6, 142)",1
branch_status,"(6, 143)",1
branch_status,"(6, 144)",1
branch_status,"(6, 145)",1
branch_status,"(6, 146)",1
branch_status,"(6, 147)",1
branch_status,"(6, 148)",1
branch_status,"(6, 149)",1
branch_status,"(6, 150)",1
branch_status,"(6, 151)",1
branch_status,"(6, 152)",1
branch_status,"(6, 153)",1
branch_status,"(6, 154)",1
branch_status,"(6, 155)",1
branch_status,"(6, 156)",1
branch_status,"(6, 157)",1
branch_status,"(6, 158)",1
branch_status,"(6, 159)",1
branch_status,"(6, 160)",1
branch_status,"(6, 161)",1
branch_status,"(6, 162)",1
branch_status,"(6, 163)",1
branch_status,"(6, 164)",1
branch_status,"(6, 165)",1
branch_status,"(6, 166)",1
branch_status,"(6, 167)",1
branch_status,"(6, 168)",1
branch_status,"(6, 169)",1
branch_status,"(6, 170)",1
branch_status,"(6, 171)",1
branch_status,"(6, 172)",1
branch_status,"(6, 173)",1
branch_status,"(6, 174)",1
branch_status,"(6, 175)",1
branch_status,"(6, 176)",1
branch_status,"(6, 177)",1
branch_status,"(6, 178)",1
branch_status,"(6, 179)",1
branch_status,"(6, 180)",1
branch_status,"(6, 181)",1
branch_status,"(6, 182)",1
branch_status,"(6, 183)",1
branch_status,"(6, 184)",1
branch_status,"(6, 185)",1
branch_status,"(6, 186)",1
branch_status,"(6, 187)",1
branch_status,"(6, 188)",1
branch_status,"(6, 189)",1
branch_status,"(6, 190)",1
branch_status,"(6, 191)",1
branch_status,"(6, 192)",1
branch_status,"(6, 193)",1
branch_status,"(6, 194)",1
branch_status,"(6, 195)",1
branch_status,"(6, 196)",1
branch_status,"(6, 197)",1
branch_status,"(6, 198)",1
branch_status,"(6, 199)",1
branch_status,"(6, 200)",1
branch_status,"(6, 201)",1
branch_status,"(6, 202)",1
branch_status,"(6, 203)",1
branch_status,"(6, 204)",1
branch_status,"(6, 205)",1
branch_status,"(6, 206)",1
branch_status,"(6, 207)",1
branch_status,"(6, 208)",1
branch_status,"(6, 209)",1
branch_status,"(6, 210)",1
branch_status,"(6, 211)",1
branch_status,"(6, 212)",1
branch_status,"(6, 213)",1
branch_status,"(6, 214)",1
branch_status,"(6, 215)",1
branch_status,"(6, 216)",1
branch_status,"(6, 217)",1
branch_status,"(6, 218)",1
branch_status,"(6, 219)",1
branch_status,"(6, 220)",1
branch_status,"(6, 221)",1
branch_status,"(6, 222)",1
branch_status,"(6, 223)",1
branch_status,"(6, 224)",1
branch_status,"(6, 225)",1
branch_status,"(6, 226)",1
branch_status,"(6, 227)",1
branch_status,"(6, 228)",1
branch_status,"(6, 229)",1
branch_status,"(6, 230)",0
branch_status,"(6, 231)",1
branch_status,"(6, 232)",0
branch_status,"(6, 233)",1
branch_status,"(6, 234)",0
branch_status,"(6, 235)",0
branch_status,"(6, 236)",1
branch_status,"(6, 237)",0
branch_status,"(6, 238)",0
branch_status,"(6, 239)",1
branch_status,"(6, 240)",0
branch_status,"(6, 241)",1
branch_status,"(6, 242)",1
branch_status,"(6, 243)",0
branch_status,"(6, 244)",1
branch_status,"(6, 245)",0
branch_status,"(6, 246)",1
branch_status,"(6, 247)",0
branch_status,"(6, 248)",1
branch_status,"(6, 249)",0
branch_status,"(6, 250)",1
branch_status,"(6, 251)",1
branch_status,"(6, 252)",0
branch_status,"(6, 253)",1
branch_status,"(6, 254)",1
branch_status,"(6, 255)",0
branch_status,"(6, 256)",1
branch_status,"(6, 257)",1
branch_status,"(6, 258)",1
branch_status,"(6, 259)",1
branch_status,"(6, 260)",1
branch_status,"(6, 261)",1
branch_status,"(6, 262)",0
branch_status,"(6, 263)",1
branch_status,"(6, 264)",1
branch_status,"(6, 265)",1
branch_status,"(6, 266)",1
branch_status,"(6, 267)",0
branch_status,"(6, 268)",1
branch_status,"(6, 269)",1
branch_status,"(6, 270)",1
branch_status,"(6, 271)",1
branch_status,"(6, 272)",1
branch_status,"(6, 273)",1
branch_status,"(6, 274)",1
branch_status,"(6, 275)",1
branch_status,"(6, 276)",1
branch_status,"(6, 277)",1
branch_status,"(6, 278)",1
branch_status,"(6, 279)",1
branch_status,"(6, 280)",1
branch_status,"(6, 281)",1
branch_status,"(6, 282)",1
branch_status,"(6, 283)",1
branch_status,"(6, 284)",1
branch_status,"(6, 285)",1
branch_status,"(6, 286)",1
branch_status,"(6, 287)",1
branch_status,"(6, 288)",1
branch_status,"(6, 289)",1
branch_status,"(6, 290)",1
branch_status,"(6, 291)",1
branch_status,"(6, 292)",1
branch_status,"(6, 293)",1
branch_status,"(6, 294)",1
branch_status,"(6, 295)",1
branch_status,"(6, 296)",1
branch_status,"(6, 297)",1
branch_status,"(6, 298)",1
branch_status,"(6, 299)",1
branch_status,"(6, 300)",1
branch_status,"(6, 301)",1
branch_status,"(6, 302)",1
branch_status,"(6, 303)",1
branch_status,"(6, 304)",1
branch_status,"(6, 305)",1
branch_status,"(6, 306)",1
branch_status,"(6, 307)",1
branch_status,"(6, 308)",1
branch_status,"(6, 309)",1
branch_status,"(6, 310)",1
branch_status,"(6, 311)",1
branch_status,"(6, 312)",1
branch_status,"(6, 313)",1
branch_status,"(6, 314)",1
branch_status,"(6, 315)",1
branch_status,"(6, 316)",1
branch_status,"(6, 317)",1
branch_status,"(6, 318)",1
branch_status,"(6, 319)",1
branch_status,"(6, 320)",1
branch_status,"(6, 321)",1
branch_status,"(6, 322)",1
branch_status,"(6, 323)",1
branch_status,"(6, 324)",1
branch_status,"(6, 325)",1
branch_status,"(6, 326)",1
branch_status,"(6, 327)",1
branch_status,"(6, 328)",1
branch_status,"(6, 329)",1
branch_status,"(6, 330)",1
branch_status,"(6, 331)",1
branch_status,"(6, 332)",1
branch_status,"(6, 333)",1
branch_status,"(6, 334)",1
branch_status,"(6, 335)",1
branch_status,"(6, 336)",1
branch_status,"(6, 337)",1
branch_status,"(6, 338)",1
branch_status,"(6, 339)",1
branch_status,"(6, 340)",1
branch_status,"(6, 341)",1
branch_status,"(6, 342)",1
branch_status,"(6, 343)",1
branch_status,"(6, 344)",1
branch_status,"(6, 345)",1
branch_status,"(6, 346)",1
branch_status,"(6, 347)",1
branch_status,"(6, 348)",1
branch_status,"(6, 349)",1
branch_status,"(6, 350)",1
branch_status,"(6, 351)",1
branch_status,"(6, 352)",1
branch_status,"(6, 353)",1
branch_status,"(6, 354)",1
branch_status,"(6, 355)",1
branch_status,"(6, 356)",1
branch_status,"(6, 357)",1
branch_status,"(6, 358)",1
branch_status,"(6, 359)",1
branch_status,"(6, 360)",1
branch_status,"(6, 361)",1
branch_status,"(6, 362)",1
branch_status,"(6, 363)",1
branch_status,"(6, 364)",1
branch_status,"(6, 365)",1
branch_status,"(6, 366)",1
branch_status,"(6, 367)",1
branch_status,"(6, 368)",1
branch_status,"(6, 369)",1
branch_status,"(6, 370)",1
branch_status,"(6, 371)",1
branch_status,"(6, 372)",1
branch_status,"(6, 373)",1
branch_status,"(6, 374)",1
branch_status,"(6, 375)",1
branch_status,"(6, 376)",1
branch_status,"(6, 377)",1
branch_status,"(6, 378)",1
branch_status,"(6, 379)",1
branch_status,"(6, 380)",1
branch_status,"(6, 381)",1
branch_status,"(6, 382)",1
branch_status,"(6, 383)",1
branch_status,"(6, 384)",1
branch_status,"(6, 385)",1
branch_status,"(6, 386)",1
branch_status,"(6, 387)",1
branch_status,"(6, 388)",1
branch_status,"(6, 389)",1
branch_status,"(6, 390)",1
branch_status,"(6, 391)",1
branch_status,"(6, 392)",1
branch_status,"(6, 393)",1
branch_status,"(6, 394)",1
branch_status,"(6, 395)",1
branch_status,"(6, 396)",1
branch_status,"(6, 397)",1
branch_status,"(6, 398)",1
branch_status,"(6, 399)",1
branch_status,"(6, 400)",1
branch_status,"(6, 401)",1
branch_status,"(6, 402)",1
branch_status,"(6, 403)",1
branch_status,"(6, 404)",1
branch_status,"(6, 405)",1
branch_status,"(6, 406)",1
branch_status,"(6, 407)",1
branch_status,"(6, 408)",1
branch_status,"(6, 409)",1
branch_status,"(6, 410)",1
branch_status,"(6, 411)",1
branch_status,"(6, 412)",1
branch_status,"(6, 413)",1
branch_status,"(6, 414)",1
branch_status,"(6, 415)",1
branch_status,"(6, 416)",1
branch_status,"(6, 417)",1
branch_status,"(6, 418)",1
branch_status,"(6, 419)",1
branch_status,"(6, 420)",1
branch_status,"(6, 421)",1
branch_status,"(6, 422)",1
branch_status,"(6, 423)",1
branch_status,"(6, 424)",1
branch_status,"(6, 425)",1
branch_status,"(6, 426)",1
branch_status,"(6, 427)",1
branch_status,"(6, 428)",1
branch_status,"(6, 429)",1
branch_status,"(6, 430)",1
branch_status,"(6, 431)",1
branch_status,"(6, 432)",1
branch_status,"(6, 433)",1
branch_status,"(6, 434)",1
branch_status,"(6, 435)",1
branch_status,"(6, 436)",1
branch_status,"(6, 437)",1
branch_status,"(6, 438)",1
branch_status,"(6, 439)",1
branch_status,"(6, 440)",1
branch_status,"(6, 441)",1
branch_status,"(6, 442)",1
branch_status,"(6, 443)",1
branch_status,"(6, 444)",1
branch_status,"(6, 445)",1
branch_status,"(6, 446)",1
branch_status,"(6, 447)",1
branch_status,"(6, 448)",1
branch_status,"(6, 449)",1
branch_status,"(6, 450)",1
branch_status,"(6, 451)",1
branch_status,"(6, 452)",1
branch_status,"(6, 453)",1
branch_status,"(6, 454)",1
branch_status,"(6, 455)",1
branch_status,"(6, 456)",1
branch_status,"(6, 457)",1
branch_status,"(6, 458)",1
branch_status,"(6, 459)",1
branch_status,"(6, 460)",1
branch_status,"(6, 461)",1
branch_status,"(6, 462)",1
branch_status,"(6, 463)",1
branch_status,"(6, 464)",1
branch_status,"(6, 465)",1
branch_status,"(6, 466)",1
branch_status,"(6, 467)",1
branch_status,"(6, 468)",1
branch_status,"(6, 469)",1
branch_status,"(6, 470)",1
branch_status,"(6, 471)",1
branch_status,"(6, 472)",1
branch_status,"(6, 473)",1
branch_status,"(6, 474)",1
branch_status,"(6, 475)",1
branch_status,"(6, 476)",1
branch_status,"(6, 477)",1
branch_status,"(6, 478)",1
branch_status,"(6, 479)",1
branch_status,"(6, 480)",1
branch_status,"(6, 481)",1
branch_status,"(6, 482)",1
branch_status,"(6, 483)",1
branch_status,"(6, 484)",1
branch_status,"(6, 485)",1
branch_status,"(6, 486)",1
branch_status,"(6, 487)",1
branch_status,"(6, 488)",1
branch_status,"(6, 489)",1
branch_status,"(6, 490)",1
branch_status,"(6, 491)",1
branch_status,"(6, 492)",1
branch_status,"(6, 493)",1
branch_status,"(6, 494)",1
branch_status,"(6, 495)",1
branch_status,"(6, 496)",1
branch_status,"(6, 497)",1
branch_status,"(6, 498)",1
branch_status,"(6, 499)",1
branch_status,"(6, 500)",1
branch_status,"(6, 501)",1
branch_status,"(6, 502)",1
branch_status,"(6, 503)",1
branch_status,"(6, 504)",1
branch_status,"(6, 505)",1
branch_status,"(6, 506)",1
branch_status,"(6, 507)",1
branch_status,"(6, 508)",1
branch_status,"(6, 509)",1
branch_status,"(6, 510)",1
branch_status,"(6, 511)",1
branch_status,"(6, 512)",1
branch_status,"(6, 513)",1
branch_status,"(6, 514)",1
branch_status,"(6, 515)",1
branch_status,"(6, 516)",1
branch_status,"(6, 517)",1
branch_status,"(6, 518)",1
branch_status,"(6, 519)",1
branch_status,"(6, 520)",1
branch_status,"(6, 521)",1
branch_status,"(6, 522)",1
branch_status,"(6, 523)",1
branch_status,"(6, 524)",1
branch_status,"(6, 525)",1
branch_status,"(6, 526)",1
branch_status,"(6, 527)",1
branch_status,"(6, 528)",1
branch_status,"(6, 529)",1
branch_status,"(6, 530)",1
branch_status,"(6, 531)",1
branch_status,"(6, 532)",1
branch_status,"(6, 533)",1
branch_status,"(6, 534)",1
branch_status,"(6, 535)",1
branch_status,"(6, 536)",1
branch_status,"(6, 537)",1
branch_status,"(6, 538)",1
branch_status,"(6, 539)",1
branch_status,"(6, 540)",1
branch_status,"(6, 541)",1
branch_status,"(6, 542)",1
branch_status,"(6, 543)",1
branch_status,"(6, 544)",1
branch_status,"(6, 545)",1
branch_status,"(6, 546)",1
branch_status,"(6, 547)",1
branch_status,"(6, 548)",1
branch_status,"(6, 549)",1
branch_status,"(6, 550)",1
branch_status,"(6, 551)",1
branch_status,"(6, 552)",1
branch_status,"(6, 553)",1
branch_status,"(6, 554)",1
branch_status,"(6, 555)",1
branch_status,"(6, 556)",1
branch_status,"(6, 557)",1
branch_status,"(6, 558)",1
branch_status,"(6, 559)",1
branch_status,"(6, 560)",1
branch_status,"(6, 561)",1
branch_status,"(6, 562)",1
branch_status,"(6, 563)",1
branch_status,"(6, 564)",1
branch_status,"(6, 565)",1
branch_status,"(6, 566)",1
branch_status,"(6, 567)",1
branch_status,"(6, 568)",1
branch_status,"(6, 569)",1
branch_status,"(6, 570)",1
branch_status,"(6, 571)",1
branch_status,"(6, 572)",1
branch_status,"(6, 573)",1
branch_status,"(6, 574)",1
branch_status,"(6, 575)",1
branch_status,"(6, 576)",1
branch_status,"(6, 577)",1
branch_status,"(6, 578)",1
branch_status,"(6, 579)",1
branch_status,"(6, 580)",1
branch_status,"(6, 581)",1
branch_status,"(6, 582)",1
branch_status,"(6, 583)",1
branch_status,"(6, 584)",1
branch_status,"(6, 585)",1
branch_status,"(6, 586)",1
branch_status,"(6, 587)",1
branch_status,"(6, 588)",1
branch_status,"(6, 589)",1
branch_status,"(6, 590)",1
branch_status,"(6, 591)",1
branch_status,"(6, 592)",1
branch_status,"(6, 593)",1
branch_status,"(6, 594)",1
branch_status,"(6, 595)",1
branch_status,"(6, 596)",1
branch_status,"(6, 597)",1
branch_status,"(6, 598)",1
branch_status,"(6, 599)",1
branch_status,"(6, 600)",1
branch_status,"(6, 601)",1
branch_status,"(6, 602)",1
branch_status,"(6, 603)",1
branch_status,"(6, 604)",1
branch_status,"(6, 605)",1
branch_status,"(6, 606)",1
branch_status,"(6, 607)",1
branch_status,"(6, 608)",1
branch_status,"(6, 609)",1
branch_status,"(6, 610)",1
branch_status,"(6, 611)",1
branch_status,"(6, 612)",1
branch_status,"(6, 613)",1
branch_status,"(6, 614)",1
branch_status,"(6, 615)",1
branch_status,"(6, 616)",1
branch_status,"(6, 617)",1
branch_status,"(6, 618)",1
branch_status,"(6, 619)",1
branch_status,"(6, 620)",1
branch_status,"(6, 621)",1
branch_status,"(6, 622)",1
branch_status,"(6, 623)",1
branch_status,"(6, 624)",1
branch_status,"(6, 625)",1
branch_status,"(6, 626)",1
branch_status,"(6, 627)",1
branch_status,"(6, 628)",1
branch_status,"(6, 629)",1
branch_status,"(6, 630)",1
branch_status,"(6, 631)",1
branch_status,"(6, 632)",1
branch_status,"(6, 633)",1
branch_status,"(6, 634)",1
branch_status,"(6, 635)",1
branch_status,"(6, 636)",1
branch_status,"(6, 637)",1
branch_status,"(6, 638)",1
branch_status,"(6, 639)",1
branch_status,"(6, 640)",1
branch_status,"(6, 641)",1
branch_status,"(6, 642)",1
branch_status,"(6, 643)",1
branch_status,"(6, 644)",1
branch_status,"(6, 645)",1
branch_status,"(6, 646)",1
branch_status,"(6, 647)",1
branch_status,"(6, 648)",1
